Insurer,Ward Class,Plan Type,Plan Name,Age,Premium in MA,Premium in Cash
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,71,900,67.76
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,72,900,133.97
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,73,900,204.26
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,74,900,280.66
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,75,900,361.14
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,76,900,447.73
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,77,900,539.41
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,78,900,637.21
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,79,900,743.15
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,80,900,859.28
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,81,900,912.26
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,82,900,967.26
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,83,900,1023.29
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,84,900,1080.33
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,85,900,1140.44
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,86,900,1201.56
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,87,900,1264.72
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,88,900,1329.91
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,89,900,1397.15
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,90,900,1465.4
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,91,900,1536.71
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,92,900,1610.05
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,93,900,1685.44
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,94,900,1762.86
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,95,900,1843.33
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,96,900,1925.85
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,97,900,2010.4
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,98,900,2098.01
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,99,900,2184.6
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,100,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,101,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,102,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,103,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,104,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,105,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,106,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,107,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,108,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,109,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,110,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,111,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,112,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,113,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,114,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,115,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,116,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,117,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,118,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,119,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,120,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,121,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,122,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,123,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,124,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,125,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,126,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,127,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,128,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,129,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,130,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,131,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,132,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,133,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,134,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,135,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,136,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,137,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,138,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,139,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,140,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,141,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,142,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,143,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,144,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,145,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,146,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,147,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,148,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,149,900,2281.37
Great Eastern,B1 Ward,Base,Great SupremeHealth B Plus,150,900,2281.37
Great Eastern,B1 Ward,Rider,Great Totalcare B,1,0,147.71
Great Eastern,B1 Ward,Rider,Great Totalcare B,2,0,147.71
Great Eastern,B1 Ward,Rider,Great Totalcare B,3,0,147.71
Great Eastern,B1 Ward,Rider,Great Totalcare B,4,0,126.32
Great Eastern,B1 Ward,Rider,Great Totalcare B,5,0,124.28
Great Eastern,B1 Ward,Rider,Great Totalcare B,6,0,123.26
Great Eastern,B1 Ward,Rider,Great Totalcare B,7,0,101.87
Great Eastern,B1 Ward,Rider,Great Totalcare B,8,0,100.85
Great Eastern,B1 Ward,Rider,Great Totalcare B,9,0,99.84
Great Eastern,B1 Ward,Rider,Great Totalcare B,10,0,99.84
Great Eastern,B1 Ward,Rider,Great Totalcare B,11,0,98.81
Great Eastern,B1 Ward,Rider,Great Totalcare B,12,0,97.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,13,0,97.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,14,0,97.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,15,0,97.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,16,0,97.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,17,0,97.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,18,0,98.81
Great Eastern,B1 Ward,Rider,Great Totalcare B,19,0,99.84
Great Eastern,B1 Ward,Rider,Great Totalcare B,20,0,100.85
Great Eastern,B1 Ward,Rider,Great Totalcare B,21,0,101.87
Great Eastern,B1 Ward,Rider,Great Totalcare B,22,0,101.87
Great Eastern,B1 Ward,Rider,Great Totalcare B,23,0,102.88
Great Eastern,B1 Ward,Rider,Great Totalcare B,24,0,103.91
Great Eastern,B1 Ward,Rider,Great Totalcare B,25,0,103.91
Great Eastern,B1 Ward,Rider,Great Totalcare B,26,0,106.96
Great Eastern,B1 Ward,Rider,Great Totalcare B,27,0,110.01
Great Eastern,B1 Ward,Rider,Great Totalcare B,28,0,114.09
Great Eastern,B1 Ward,Rider,Great Totalcare B,29,0,117.15
Great Eastern,B1 Ward,Rider,Great Totalcare B,30,0,122.24
Great Eastern,B1 Ward,Rider,Great Totalcare B,31,0,125.3
Great Eastern,B1 Ward,Rider,Great Totalcare B,32,0,130.4
Great Eastern,B1 Ward,Rider,Great Totalcare B,33,0,135.48
Great Eastern,B1 Ward,Rider,Great Totalcare B,34,0,141.6
Great Eastern,B1 Ward,Rider,Great Totalcare B,35,0,147.71
Great Eastern,B1 Ward,Rider,Great Totalcare B,36,0,154.84
Great Eastern,B1 Ward,Rider,Great Totalcare B,37,0,161.98
Great Eastern,B1 Ward,Rider,Great Totalcare B,38,0,161.98
Great Eastern,B1 Ward,Rider,Great Totalcare B,39,0,162.99
Great Eastern,B1 Ward,Rider,Great Totalcare B,40,0,164.01
Great Eastern,B1 Ward,Rider,Great Totalcare B,41,0,193.56
Great Eastern,B1 Ward,Rider,Great Totalcare B,42,0,201.7
Great Eastern,B1 Ward,Rider,Great Totalcare B,43,0,210.87
Great Eastern,B1 Ward,Rider,Great Totalcare B,44,0,220.04
Great Eastern,B1 Ward,Rider,Great Totalcare B,45,0,229.2
Great Eastern,B1 Ward,Rider,Great Totalcare B,46,0,239.4
Great Eastern,B1 Ward,Rider,Great Totalcare B,47,0,251.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,48,0,263.84
Great Eastern,B1 Ward,Rider,Great Totalcare B,49,0,278.1
Great Eastern,B1 Ward,Rider,Great Totalcare B,50,0,280.14
Great Eastern,B1 Ward,Rider,Great Totalcare B,51,0,306.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,52,0,323.95
Great Eastern,B1 Ward,Rider,Great Totalcare B,53,0,345.34
Great Eastern,B1 Ward,Rider,Great Totalcare B,54,0,368.77
Great Eastern,B1 Ward,Rider,Great Totalcare B,55,0,392.19
Great Eastern,B1 Ward,Rider,Great Totalcare B,56,0,418.68
Great Eastern,B1 Ward,Rider,Great Totalcare B,57,0,446.19
Great Eastern,B1 Ward,Rider,Great Totalcare B,58,0,475.73
Great Eastern,B1 Ward,Rider,Great Totalcare B,59,0,509.34
Great Eastern,B1 Ward,Rider,Great Totalcare B,60,0,541.95
Great Eastern,B1 Ward,Rider,Great Totalcare B,61,0,578.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,62,0,616.3
Great Eastern,B1 Ward,Rider,Great Totalcare B,63,0,655.01
Great Eastern,B1 Ward,Rider,Great Totalcare B,64,0,696.78
Great Eastern,B1 Ward,Rider,Great Totalcare B,65,0,740.59
Great Eastern,B1 Ward,Rider,Great Totalcare B,66,0,785.41
Great Eastern,B1 Ward,Rider,Great Totalcare B,67,0,831.26
Great Eastern,B1 Ward,Rider,Great Totalcare B,68,0,879.13
Great Eastern,B1 Ward,Rider,Great Totalcare B,69,0,927.01
Great Eastern,B1 Ward,Rider,Great Totalcare B,70,0,974.88
Great Eastern,B1 Ward,Rider,Great Totalcare B,71,0,1024.81
Great Eastern,B1 Ward,Rider,Great Totalcare B,72,0,1078.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,73,0,1131.77
Great Eastern,B1 Ward,Rider,Great Totalcare B,74,0,1185.76
Great Eastern,B1 Ward,Rider,Great Totalcare B,75,0,1239.74
Great Eastern,B1 Ward,Rider,Great Totalcare B,76,0,1290.68
Great Eastern,B1 Ward,Rider,Great Totalcare B,77,0,1342.64
Great Eastern,B1 Ward,Rider,Great Totalcare B,78,0,1395.6
Great Eastern,B1 Ward,Rider,Great Totalcare B,79,0,1448.58
Great Eastern,B1 Ward,Rider,Great Totalcare B,80,0,1500.54
Great Eastern,B1 Ward,Rider,Great Totalcare B,81,0,1552.48
Great Eastern,B1 Ward,Rider,Great Totalcare B,82,0,1608.52
Great Eastern,B1 Ward,Rider,Great Totalcare B,83,0,1659.44
Great Eastern,B1 Ward,Rider,Great Totalcare B,84,0,1709.36
Great Eastern,B1 Ward,Rider,Great Totalcare B,85,0,1757.24
Great Eastern,B1 Ward,Rider,Great Totalcare B,86,0,1801.05
Great Eastern,B1 Ward,Rider,Great Totalcare B,87,0,1846.88
Great Eastern,B1 Ward,Rider,Great Totalcare B,88,0,1887.64
Great Eastern,B1 Ward,Rider,Great Totalcare B,89,0,1931.44
Great Eastern,B1 Ward,Rider,Great Totalcare B,90,0,1968.12
Great Eastern,B1 Ward,Rider,Great Totalcare B,91,0,2001.73
Great Eastern,B1 Ward,Rider,Great Totalcare B,92,0,2031.27
Great Eastern,B1 Ward,Rider,Great Totalcare B,93,0,2059.8
Great Eastern,B1 Ward,Rider,Great Totalcare B,94,0,2085.26
Great Eastern,B1 Ward,Rider,Great Totalcare B,95,0,2105.64
Great Eastern,B1 Ward,Rider,Great Totalcare B,96,0,2126.01
Great Eastern,B1 Ward,Rider,Great Totalcare B,97,0,2140.27
Great Eastern,B1 Ward,Rider,Great Totalcare B,98,0,2152.5
Great Eastern,B1 Ward,Rider,Great Totalcare B,99,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,100,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,101,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,102,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,103,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,104,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,105,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,106,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,107,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,108,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,109,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,110,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,111,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,112,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,113,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,114,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,115,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,116,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,117,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,118,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,119,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,120,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,121,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,122,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,123,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,124,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,125,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,126,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,127,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,128,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,129,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,130,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,131,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,132,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,133,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,134,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,135,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,136,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,137,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,138,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,139,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,140,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,141,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,142,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,143,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,144,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,145,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,146,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,147,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,148,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,149,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B,150,0,2159.62
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,1,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,2,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,3,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,4,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,5,0,46.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,6,0,46.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,7,0,46.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,8,0,46.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,9,0,45.84
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,10,0,45.84
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,11,0,45.84
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,12,0,44.82
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,13,0,44.82
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,14,0,44.82
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,15,0,44.82
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,16,0,44.82
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,17,0,44.82
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,18,0,45.84
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,19,0,45.84
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,20,0,46.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,21,0,46.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,22,0,46.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,23,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,24,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,25,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,26,0,48.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,27,0,50.94
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,28,0,52.98
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,29,0,53.99
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,30,0,56.02
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,31,0,58.06
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,32,0,60.1
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,33,0,62.14
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,34,0,65.19
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,35,0,68.26
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,36,0,71.3
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,37,0,74.36
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,38,0,74.36
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,39,0,75.38
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,40,0,75.38
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,41,0,88.62
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,42,0,92.7
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,43,0,97.8
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,44,0,100.85
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,45,0,104.92
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,46,0,110.01
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,47,0,115.12
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,48,0,122.24
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,49,0,127.34
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,50,0,128.36
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,51,0,140.58
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,52,0,148.73
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,53,0,157.9
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,54,0,169.1
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,55,0,179.29
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,56,0,191.52
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,57,0,203.74
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,58,0,218
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,59,0,232.26
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,60,0,247.54
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,61,0,264.86
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,62,0,282.18
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,63,0,299.5
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,64,0,318.85
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,65,0,338.2
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,66,0,358.58
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,67,0,379.98
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,68,0,401.36
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,69,0,424.8
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,70,0,445.16
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,71,0,468.6
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,72,0,493.05
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,73,0,517.5
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,74,0,541.95
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,75,0,566.4
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,76,0,589.82
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,77,0,613.26
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,78,0,637.7
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,79,0,662.15
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,80,0,685.58
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,81,0,709.01
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,82,0,734.48
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,83,0,757.91
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,84,0,780.32
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,85,0,802.73
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,86,0,823.1
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,87,0,843.48
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,88,0,862.84
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,89,0,882.19
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,90,0,898.48
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,91,0,913.77
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,92,0,928.02
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,93,0,940.26
Great Eastern,B1 Ward,Rider,Great Totalcare B Basic,94,0,952.48
